date,product_id,location_id,platform_id,units_sold,revenue,units_returned,return_rate,discount,year,month,year_month
2023-12-25,3236,2,1,150,5509.5,1,0.006666666666666667,0.11,2023,12,2023-12
2023-12-25,3237,1,2,169,7447.83,2,0.011834319526627219,0.23,2023,12,2023-12
2023-12-25,3238,2,2,166,5758.54,0,0.0,0.11,2023,12,2023-12
2023-12-25,3239,2,1,148,6436.52,0,0.0,0.23,2023,12,2023-12
2023-12-25,3240,3,1,144,4717.44,1,0.006944444444444444,0.19,2023,12,2023-12
2023-12-25,3241,1,1,167,6523.02,1,0.005988023952095809,0.04,2023,12,2023-12
2023-12-25,1749,3,3,140,7897.4,0,0.0,0.13,2023,12,2023-12
2023-12-25,3242,2,2,141,5803.56,1,0.0070921985815602835,0.11,2023,12,2023-12
2023-12-25,3243,3,1,152,2120.4,1,0.006578947368421052,0.01,2023,12,2023-12
2023-12-25,3244,1,3,130,6324.5,1,0.007692307692307693,0.18,2023,12,2023-12
2023-12-25,3245,2,2,165,8951.25,1,0.006060606060606061,0.1,2023,12,2023-12
2023-12-25,3246,2,1,147,8639.19,1,0.006802721088435374,0.03,2023,12,2023-12
2023-12-25,3247,2,1,143,2518.23,1,0.006993006993006993,0.01,2023,12,2023-12
2023-12-25,3248,2,3,166,2685.88,6,0.03614457831325301,0.16,2023,12,2023-12
2024-01-01,3249,2,2,140,8202.6,1,0.007142857142857143,0.04,2024,1,2024-01
2024-01-01,3250,3,1,143,3163.16,3,0.02097902097902098,0.22,2024,1,2024-01
2024-01-01,3251,3,1,147,2687.16,2,0.013605442176870748,0.11,2024,1,2024-01
2024-01-01,3252,3,3,146,1467.3,3,0.02054794520547945,0.2,2024,1,2024-01
2024-01-01,940,1,3,152,9113.92,2,0.013157894736842105,0.15,2024,1,2024-01
2024-01-01,3253,2,2,157,1645.36,2,0.012738853503184714,0.06,2024,1,2024-01
2024-01-01,3254,1,3,168,5152.56,2,0.011904761904761904,0.09,2024,1,2024-01
2024-01-01,3255,1,1,159,3906.63,2,0.012578616352201259,0.23,2024,1,2024-01
2024-01-01,3256,3,1,161,4379.2,0,0.0,0.22,2024,1,2024-01
2024-01-01,3257,1,2,150,7134.0,0,0.0,0.07,2024,1,2024-01
2024-01-01,3258,1,1,172,2619.56,7,0.040697674418604654,0.05,2024,1,2024-01
2024-01-01,3259,1,2,138,4279.38,2,0.014492753623188406,0.22,2024,1,2024-01
2024-01-01,3260,3,1,153,8260.47,4,0.026143790849673203,0.11,2024,1,2024-01
2024-01-01,3261,1,2,150,2019.0,1,0.006666666666666667,0.19,2024,1,2024-01
2024-01-01,3262,2,3,145,2514.3,1,0.006896551724137931,0.05,2024,1,2024-01
2024-01-01,3263,3,2,168,7764.96,2,0.011904761904761904,0.02,2024,1,2024-01
2024-01-08,3264,3,3,149,7794.19,2,0.013422818791946308,0.11,2024,1,2024-01
2024-01-08,3265,2,3,138,1894.74,0,0.0,0.09,2024,1,2024-01
2024-01-08,3266,2,1,158,7512.9,0,0.0,0.13,2024,1,2024-01
2024-01-08,3267,3,1,159,8773.62,2,0.012578616352201259,0.14,2024,1,2024-01
2024-01-08,3268,3,1,159,2895.39,1,0.006289308176100629,0.02,2024,1,2024-01
2024-01-08,3269,3,2,147,6566.49,0,0.0,0.05,2024,1,2024-01
2024-01-08,3270,1,2,152,9106.32,3,0.019736842105263157,0.09,2024,1,2024-01
2024-01-08,3271,1,3,146,5826.86,0,0.0,0.01,2024,1,2024-01
2024-01-08,3272,2,3,159,6406.11,3,0.018867924528301886,0.07,2024,1,2024-01
2024-01-08,3273,1,1,162,5870.88,3,0.018518518518518517,0.07,2024,1,2024-01
2024-01-08,3274,2,2,137,2630.4,2,0.014598540145985401,0.17,2024,1,2024-01
2024-01-08,3275,3,2,155,2326.55,1,0.0064516129032258064,0.23,2024,1,2024-01
2024-01-08,3276,2,2,147,2887.08,1,0.006802721088435374,0.03,2024,1,2024-01
2024-01-08,3277,2,1,139,7593.57,1,0.007194244604316547,0.13,2024,1,2024-01
2024-01-08,3278,2,2,132,5174.4,1,0.007575757575757576,0.04,2024,1,2024-01
2024-01-08,3279,3,3,149,3297.37,2,0.013422818791946308,0.13,2024,1,2024-01
2024-01-15,3280,1,3,148,7913.56,4,0.02702702702702703,0.12,2024,1,2024-01
2024-01-15,3281,2,1,128,3715.84,1,0.0078125,0.15,2024,1,2024-01
2024-01-15,3282,1,2,149,2759.48,3,0.020134228187919462,0.21,2024,1,2024-01
2024-01-15,3283,2,2,156,6221.28,1,0.00641025641025641,0.05,2024,1,2024-01
2024-01-15,3284,2,3,157,1716.01,3,0.01910828025477707,0.24,2024,1,2024-01
2024-01-15,3285,1,3,141,7918.56,1,0.0070921985815602835,0.02,2024,1,2024-01
2024-01-15,3286,1,1,148,7663.44,0,0.0,0.1,2024,1,2024-01
2024-01-15,3287,3,3,126,3837.96,0,0.0,0.18,2024,1,2024-01
2024-01-15,3288,3,1,155,3527.8,2,0.012903225806451613,0.15,2024,1,2024-01
2024-01-15,3289,3,3,149,6103.04,1,0.006711409395973154,0.24,2024,1,2024-01
2024-01-15,3290,2,2,146,2016.26,1,0.00684931506849315,0.14,2024,1,2024-01
2024-01-15,3291,3,3,133,1352.61,0,0.0,0.1,2024,1,2024-01
2024-01-15,3292,1,3,171,6320.16,2,0.011695906432748537,0.07,2024,1,2024-01
2024-01-15,3293,1,1,148,6662.96,0,0.0,0.03,2024,1,2024-01
2024-01-15,3294,1,3,160,5588.8,1,0.00625,0.12,2024,1,2024-01
2024-01-15,3295,2,3,148,5177.04,2,0.013513513513513514,0.13,2024,1,2024-01
2024-01-22,3296,3,3,158,4847.44,2,0.012658227848101266,0.09,2024,1,2024-01
2024-01-22,3297,3,3,148,6633.36,2,0.013513513513513514,0.22,2024,1,2024-01
2024-01-22,3298,2,3,183,2309.46,5,0.0273224043715847,0.14,2024,1,2024-01
2024-01-22,3299,1,1,147,5303.76,1,0.006802721088435374,0.16,2024,1,2024-01
2024-01-22,3300,1,3,168,4425.12,1,0.005952380952380952,0.09,2024,1,2024-01
2024-01-22,3301,2,1,131,3703.37,3,0.022900763358778626,0.22,2024,1,2024-01
2024-01-22,3302,1,3,158,4657.84,1,0.006329113924050633,0.13,2024,1,2024-01
2024-01-22,3303,1,3,154,6323.24,0,0.0,0.07,2024,1,2024-01
2024-01-22,3304,1,3,152,4762.16,3,0.019736842105263157,0.02,2024,1,2024-01
2024-01-22,3305,3,1,154,5474.7,0,0.0,0.12,2024,1,2024-01
2024-01-22,3306,2,2,154,7307.3,3,0.01948051948051948,0.05,2024,1,2024-01
2024-01-22,3307,3,3,144,1956.96,2,0.013888888888888888,0.12,2024,1,2024-01
2024-01-22,3308,3,2,140,5787.6,2,0.014285714285714285,0.0,2024,1,2024-01
2024-01-22,3309,2,2,150,8968.5,1,0.006666666666666667,0.22,2024,1,2024-01
2024-01-22,3310,3,1,151,7364.27,1,0.006622516556291391,0.23,2024,1,2024-01
2024-01-22,3311,1,3,162,4832.46,1,0.006172839506172839,0.23,2024,1,2024-01
2024-01-29,3312,1,1,149,3435.94,3,0.020134228187919462,0.08,2024,1,2024-01
2024-01-29,3313,1,1,156,3675.36,4,0.02564102564102564,0.14,2024,1,2024-01
2024-01-29,3314,2,1,143,5082.22,0,0.0,0.1,2024,1,2024-01
2024-01-29,3315,2,1,152,8048.4,0,0.0,0.18,2024,1,2024-01
2024-01-29,3316,2,2,136,1426.64,1,0.007352941176470588,0.08,2024,1,2024-01
2024-01-29,3317,1,1,140,5108.6,2,0.014285714285714285,0.07,2024,1,2024-01
2024-01-29,3318,2,2,160,4488.0,2,0.0125,0.14,2024,1,2024-01
2024-01-29,3319,3,3,154,2174.48,1,0.006493506493506494,0.09,2024,1,2024-01
2024-01-29,3320,3,3,141,2389.95,1,0.0070921985815602835,0.09,2024,1,2024-01
2024-01-29,3321,3,3,160,2982.4,2,0.0125,0.15,2024,1,2024-01
2024-01-29,3322,2,2,153,2715.75,2,0.013071895424836602,0.0,2024,1,2024-01
2024-01-29,3323,3,1,131,6187.13,2,0.015267175572519083,0.07,2024,1,2024-01
2024-01-29,3324,2,1,171,3567.06,0,0.0,0.03,2024,1,2024-01
2024-01-29,3325,3,3,126,3981.6,2,0.015873015873015872,0.08,2024,1,2024-01
2024-01-29,3326,3,1,166,6063.98,2,0.012048192771084338,0.03,2024,1,2024-01
2024-01-29,3327,3,2,145,7557.4,0,0.0,0.08,2024,1,2024-01
2024-02-05,3328,3,1,144,5613.12,0,0.0,0.18,2024,2,2024-02
2024-02-05,3329,2,2,153,3534.3,4,0.026143790849673203,0.23,2024,2,2024-02
2024-02-05,3330,2,3,141,3093.54,2,0.014184397163120567,0.18,2024,2,2024-02
2024-02-05,3331,1,1,140,7085.4,0,0.0,0.09,2024,2,2024-02
2024-02-05,3332,2,1,130,7657.0,1,0.007692307692307693,0.21,2024,2,2024-02
2024-02-05,3333,2,2,151,2740.65,1,0.006622516556291391,0.12,2024,2,2024-02
2024-02-05,3334,1,2,151,6068.69,0,0.0,0.15,2024,2,2024-02
2024-02-05,3335,3,1,166,5828.26,1,0.006024096385542169,0.13,2024,2,2024-02
2024-02-05,3336,1,2,157,2855.83,2,0.012738853503184714,0.02,2024,2,2024-02
2024-02-05,74,1,3,141,6315.39,2,0.014184397163120567,0.08,2024,2,2024-02
2024-02-05,3337,2,3,152,7320.32,0,0.0,0.22,2024,2,2024-02
2024-02-05,900,1,1,140,4494.0,1,0.007142857142857143,0.22,2024,2,2024-02
2024-02-05,3338,1,1,165,4451.7,1,0.006060606060606061,0.22,2024,2,2024-02
2024-02-05,3339,1,1,161,9247.84,2,0.012422360248447204,0.14,2024,2,2024-02
2024-02-05,3340,1,2,130,7156.5,0,0.0,0.22,2024,2,2024-02
2024-02-05,3341,3,3,143,2661.23,0,0.0,0.18,2024,2,2024-02
2024-02-12,3342,3,3,144,4910.4,4,0.027777777777777776,0.18,2024,2,2024-02
2024-02-12,3343,2,3,133,2862.16,0,0.0,0.1,2024,2,2024-02
2024-02-12,3344,1,1,134,3631.4,2,0.014925373134328358,0.22,2024,2,2024-02
2024-02-12,3345,2,2,140,3638.6,2,0.014285714285714285,0.08,2024,2,2024-02
2024-02-12,3346,3,2,151,2634.95,0,0.0,0.01,2024,2,2024-02
2024-02-12,3347,2,1,132,2061.84,1,0.007575757575757576,0.18,2024,2,2024-02
2024-02-12,3348,1,2,128,4989.44,3,0.0234375,0.06,2024,2,2024-02
2024-02-12,3349,1,3,121,5759.6,0,0.0,0.18,2024,2,2024-02
2024-02-12,3350,1,1,126,3235.68,1,0.007936507936507936,0.05,2024,2,2024-02
2024-02-12,3351,2,1,170,8209.3,1,0.0058823529411764705,0.14,2024,2,2024-02
2024-02-12,3352,3,3,140,7789.6,1,0.007142857142857143,0.17,2024,2,2024-02
2024-02-12,3244,3,3,153,7443.45,1,0.006535947712418301,0.23,2024,2,2024-02
2024-02-12,285,1,2,142,4372.18,1,0.007042253521126761,0.15,2024,2,2024-02
2024-02-12,3353,2,3,136,6058.8,1,0.007352941176470588,0.2,2024,2,2024-02
2024-02-12,3354,3,1,136,6706.16,2,0.014705882352941176,0.1,2024,2,2024-02
2024-02-12,3355,1,3,150,7471.5,1,0.006666666666666667,0.02,2024,2,2024-02
2024-02-19,3202,2,2,139,4885.85,2,0.014388489208633094,0.12,2024,2,2024-02
2024-02-19,3356,2,1,159,4846.32,2,0.012578616352201259,0.16,2024,2,2024-02
2024-02-19,370,2,2,147,8431.92,3,0.02040816326530612,0.05,2024,2,2024-02
2024-02-19,3357,3,3,123,3002.43,0,0.0,0.16,2024,2,2024-02
2024-02-19,2269,3,2,167,7114.2,4,0.023952095808383235,0.11,2024,2,2024-02
2024-02-19,2101,1,3,163,7349.67,2,0.012269938650306749,0.14,2024,2,2024-02
2024-02-19,3358,1,1,144,2003.04,2,0.013888888888888888,0.09,2024,2,2024-02
2024-02-19,3359,3,2,152,2932.08,0,0.0,0.17,2024,2,2024-02
2024-02-19,3360,3,3,142,3623.84,3,0.02112676056338028,0.01,2024,2,2024-02
2024-02-19,3361,1,2,143,1964.82,0,0.0,0.06,2024,2,2024-02
2024-02-19,3362,3,1,160,8036.8,1,0.00625,0.04,2024,2,2024-02
2024-02-19,3363,1,3,157,6289.42,1,0.006369426751592357,0.23,2024,2,2024-02
2024-02-19,2276,2,1,150,2083.5,1,0.006666666666666667,0.01,2024,2,2024-02
2024-02-19,3364,3,2,155,3024.05,2,0.012903225806451613,0.11,2024,2,2024-02
2024-02-19,3365,1,3,140,5695.2,2,0.014285714285714285,0.24,2024,2,2024-02
2024-02-19,3366,3,2,161,3801.21,3,0.018633540372670808,0.11,2024,2,2024-02
2024-02-26,3367,3,3,148,8797.12,0,0.0,0.02,2024,2,2024-02
2024-02-26,3368,3,1,135,2234.25,0,0.0,0.22,2024,2,2024-02
2024-02-26,3369,3,1,143,8090.94,3,0.02097902097902098,0.17,2024,2,2024-02
2024-02-26,3370,1,2,140,2961.0,0,0.0,0.18,2024,2,2024-02
2024-02-26,3371,2,2,123,5178.3,1,0.008130081300813009,0.17,2024,2,2024-02
2024-02-26,3372,3,3,162,2473.74,4,0.024691358024691357,0.2,2024,2,2024-02
2024-02-26,3373,2,2,125,4297.5,2,0.016,0.04,2024,2,2024-02
2024-02-26,3374,1,2,142,6184.1,0,0.0,0.15,2024,2,2024-02
2024-02-26,3375,3,1,139,3063.56,2,0.014388489208633094,0.09,2024,2,2024-02
2024-02-26,3376,2,2,145,4635.65,4,0.027586206896551724,0.2,2024,2,2024-02
2024-02-26,3377,1,2,140,5752.6,2,0.014285714285714285,0.2,2024,2,2024-02
2024-02-26,3378,3,1,147,1984.5,5,0.034013605442176874,0.13,2024,2,2024-02
2024-02-26,3379,3,3,159,8166.24,1,0.006289308176100629,0.19,2024,2,2024-02
2024-02-26,3380,1,3,166,4110.16,3,0.018072289156626505,0.07,2024,2,2024-02
2024-02-26,3381,3,1,174,7008.72,2,0.011494252873563218,0.06,2024,2,2024-02
2024-02-26,3382,2,1,140,4109.0,1,0.007142857142857143,0.21,2024,2,2024-02
2024-03-04,3383,1,3,163,5217.63,0,0.0,0.15,2024,3,2024-03
2024-03-04,3384,1,1,177,6264.03,3,0.01694915254237288,0.21,2024,3,2024-03
2024-03-04,3385,3,2,151,1999.24,2,0.013245033112582781,0.03,2024,3,2024-03
2024-03-04,3386,2,2,145,3828.0,3,0.020689655172413793,0.1,2024,3,2024-03
2024-03-04,3387,1,3,161,3738.42,3,0.018633540372670808,0.08,2024,3,2024-03
2024-03-04,3388,1,3,169,3606.46,3,0.01775147928994083,0.05,2024,3,2024-03
2024-03-04,3389,1,2,168,5213.04,3,0.017857142857142856,0.21,2024,3,2024-03
2024-03-04,3390,3,1,162,9003.96,0,0.0,0.08,2024,3,2024-03
2024-03-04,3391,2,3,158,8331.34,3,0.0189873417721519,0.02,2024,3,2024-03
2024-03-04,3392,3,2,142,1705.42,2,0.014084507042253521,0.15,2024,3,2024-03
2024-03-04,3393,1,3,145,5347.6,1,0.006896551724137931,0.21,2024,3,2024-03
2024-03-04,3394,1,3,141,8101.86,0,0.0,0.09,2024,3,2024-03
2024-03-04,3395,3,1,161,2645.23,2,0.012422360248447204,0.25,2024,3,2024-03
2024-03-04,3396,1,3,150,8239.5,1,0.006666666666666667,0.06,2024,3,2024-03
2024-03-04,3397,1,2,133,5290.74,0,0.0,0.15,2024,3,2024-03
2024-03-04,3398,3,2,155,4322.95,1,0.0064516129032258064,0.2,2024,3,2024-03
2024-03-11,3399,3,1,160,6009.6,5,0.03125,0.24,2024,3,2024-03
2024-03-11,827,2,1,142,1867.3,1,0.007042253521126761,0.22,2024,3,2024-03
2024-03-11,3400,3,1,146,8371.64,1,0.00684931506849315,0.13,2024,3,2024-03
2024-03-11,3401,3,2,145,5813.05,3,0.020689655172413793,0.23,2024,3,2024-03
2024-03-11,3402,1,3,149,4642.84,5,0.03355704697986577,0.06,2024,3,2024-03
2024-03-11,3403,3,2,143,8505.64,2,0.013986013986013986,0.03,2024,3,2024-03
2024-03-11,3404,3,1,174,1762.62,0,0.0,0.09,2024,3,2024-03
2024-03-11,3405,2,1,147,4695.18,1,0.006802721088435374,0.11,2024,3,2024-03
2024-03-11,3406,1,3,153,3889.26,2,0.013071895424836602,0.21,2024,3,2024-03
2024-03-11,3407,2,3,143,4012.58,0,0.0,0.16,2024,3,2024-03
2024-03-11,3408,2,3,171,9576.0,1,0.005847953216374269,0.01,2024,3,2024-03
2024-03-11,3409,1,3,165,5248.65,1,0.006060606060606061,0.03,2024,3,2024-03
2024-03-11,3410,2,1,164,7681.76,4,0.024390243902439025,0.09,2024,3,2024-03
2024-03-11,3411,3,2,158,4948.56,2,0.012658227848101266,0.23,2024,3,2024-03
2024-03-11,3412,1,1,158,3346.44,2,0.012658227848101266,0.18,2024,3,2024-03
2024-03-11,3413,3,1,150,3061.5,4,0.02666666666666667,0.2,2024,3,2024-03
2024-03-18,3414,3,1,168,5090.4,2,0.011904761904761904,0.2,2024,3,2024-03
2024-03-18,3415,3,2,152,5593.6,0,0.0,0.13,2024,3,2024-03
2024-03-18,3416,1,3,127,7068.82,1,0.007874015748031496,0.1,2024,3,2024-03
2024-03-18,3417,2,3,164,6638.72,3,0.018292682926829267,0.07,2024,3,2024-03
2024-03-18,3418,3,1,136,2662.88,1,0.007352941176470588,0.07,2024,3,2024-03
2024-03-18,3419,2,3,156,6837.48,0,0.0,0.02,2024,3,2024-03
2024-03-18,3420,2,2,150,7947.0,2,0.013333333333333334,0.24,2024,3,2024-03
2024-03-18,3421,2,3,156,6417.84,2,0.01282051282051282,0.04,2024,3,2024-03
2024-03-18,3422,3,2,146,5282.28,1,0.00684931506849315,0.03,2024,3,2024-03
2024-03-18,3423,2,3,133,7256.48,0,0.0,0.12,2024,3,2024-03
2024-03-18,3424,2,2,146,2921.46,1,0.00684931506849315,0.01,2024,3,2024-03
2024-03-18,1532,3,2,162,6531.84,1,0.006172839506172839,0.05,2024,3,2024-03
2024-03-18,3425,1,1,164,8675.6,3,0.018292682926829267,0.12,2024,3,2024-03
2024-03-18,3426,1,2,143,6803.94,0,0.0,0.2,2024,3,2024-03
2024-03-18,3427,1,2,191,2565.13,3,0.015706806282722512,0.15,2024,3,2024-03
2024-03-18,3428,2,2,182,2049.32,1,0.005494505494505495,0.15,2024,3,2024-03
2024-03-25,3429,2,3,148,1958.04,1,0.006756756756756757,0.12,2024,3,2024-03
2024-03-25,3430,1,1,158,3043.08,1,0.006329113924050633,0.05,2024,3,2024-03
2024-03-25,3431,2,3,137,8181.64,2,0.014598540145985401,0.16,2024,3,2024-03
2024-03-25,3432,1,3,147,8165.85,1,0.006802721088435374,0.24,2024,3,2024-03
2024-03-25,3433,2,3,142,2360.04,2,0.014084507042253521,0.19,2024,3,2024-03
2024-03-25,3434,1,1,150,5865.0,0,0.0,0.1,2024,3,2024-03
2024-03-25,3435,3,3,147,1991.85,0,0.0,0.08,2024,3,2024-03
2024-03-25,3436,1,2,159,2087.67,0,0.0,0.24,2024,3,2024-03
2024-03-25,3437,3,3,153,7556.67,3,0.0196078431372549,0.01,2024,3,2024-03
2024-03-25,3438,1,2,171,5831.1,2,0.011695906432748537,0.01,2024,3,2024-03
2024-03-25,3439,2,1,147,4437.93,0,0.0,0.17,2024,3,2024-03
2024-03-25,3440,1,3,134,1645.52,2,0.014925373134328358,0.14,2024,3,2024-03
2024-03-25,3441,2,1,154,6780.62,1,0.006493506493506494,0.08,2024,3,2024-03
2024-03-25,3442,3,1,143,2585.44,2,0.013986013986013986,0.0,2024,3,2024-03
2024-03-25,3443,1,1,175,8601.25,2,0.011428571428571429,0.17,2024,3,2024-03
2024-03-25,3444,1,2,158,3355.92,1,0.006329113924050633,0.08,2024,3,2024-03
2024-04-01,3445,3,2,148,4034.48,3,0.02027027027027027,0.09,2024,4,2024-04
2024-04-01,3446,3,2,150,7956.0,2,0.013333333333333334,0.12,2024,4,2024-04
2024-04-01,3447,3,1,130,3928.6,4,0.03076923076923077,0.12,2024,4,2024-04
2024-04-01,3448,1,2,157,7077.56,0,0.0,0.0,2024,4,2024-04
2024-04-01,3449,2,1,163,4598.23,3,0.018404907975460124,0.13,2024,4,2024-04
2024-04-01,3450,2,2,155,2483.1,4,0.025806451612903226,0.07,2024,4,2024-04
2024-04-01,3451,1,2,148,5169.64,2,0.013513513513513514,0.22,2024,4,2024-04
2024-04-01,3452,1,1,157,1797.65,4,0.025477707006369428,0.23,2024,4,2024-04
2024-04-01,3453,3,1,162,8461.26,0,0.0,0.15,2024,4,2024-04
2024-04-01,3454,3,1,146,4023.76,0,0.0,0.22,2024,4,2024-04
2024-04-01,3455,2,1,144,1811.52,0,0.0,0.03,2024,4,2024-04
2024-04-01,3456,3,2,164,4090.16,2,0.012195121951219513,0.0,2024,4,2024-04
2024-04-01,3457,3,1,154,4422.88,2,0.012987012987012988,0.05,2024,4,2024-04
2024-04-01,3458,2,2,162,5563.08,0,0.0,0.06,2024,4,2024-04
2024-04-01,3459,2,3,159,3308.79,4,0.025157232704402517,0.08,2024,4,2024-04
2024-04-01,3460,2,1,164,5412.0,1,0.006097560975609756,0.16,2024,4,2024-04
2024-04-08,3461,1,3,128,5081.6,2,0.015625,0.07,2024,4,2024-04
2024-04-08,3462,3,1,135,2193.75,0,0.0,0.1,2024,4,2024-04
2024-04-08,3463,3,3,141,4781.31,1,0.0070921985815602835,0.14,2024,4,2024-04
2024-04-08,3464,3,2,151,3897.31,1,0.006622516556291391,0.21,2024,4,2024-04
2024-04-08,3465,3,2,144,7525.44,2,0.013888888888888888,0.25,2024,4,2024-04
2024-04-08,847,1,2,146,6302.82,2,0.0136986301369863,0.25,2024,4,2024-04
2024-04-08,3466,2,1,167,5068.45,2,0.011976047904191617,0.23,2024,4,2024-04
2024-04-08,3467,1,2,148,8144.44,1,0.006756756756756757,0.14,2024,4,2024-04
2024-04-08,3468,1,3,148,2196.32,0,0.0,0.19,2024,4,2024-04
2024-04-08,3469,1,2,147,4906.86,1,0.006802721088435374,0.21,2024,4,2024-04
2024-04-08,3470,1,1,180,2143.8,3,0.016666666666666666,0.22,2024,4,2024-04
2024-04-08,3471,2,3,150,5287.5,1,0.006666666666666667,0.12,2024,4,2024-04
2024-04-08,2428,2,2,144,4698.72,1,0.006944444444444444,0.01,2024,4,2024-04
2024-04-08,3472,2,3,139,5551.66,4,0.02877697841726619,0.19,2024,4,2024-04
2024-04-08,3473,1,2,143,4314.31,3,0.02097902097902098,0.12,2024,4,2024-04
2024-04-08,3474,3,1,152,7163.76,0,0.0,0.13,2024,4,2024-04
2024-04-15,3475,1,1,153,7975.89,1,0.006535947712418301,0.15,2024,4,2024-04
2024-04-15,3476,1,3,130,6188.0,0,0.0,0.09,2024,4,2024-04
2024-04-15,3477,3,2,173,7250.43,0,0.0,0.03,2024,4,2024-04
2024-04-15,3478,2,2,132,2082.96,5,0.03787878787878788,0.21,2024,4,2024-04
2024-04-15,3479,2,1,145,6609.1,3,0.020689655172413793,0.23,2024,4,2024-04
2024-04-15,3480,3,1,125,5966.25,0,0.0,0.17,2024,4,2024-04
2024-04-15,3481,2,1,150,3141.0,0,0.0,0.22,2024,4,2024-04
2024-04-15,3482,3,3,161,4147.36,3,0.018633540372670808,0.18,2024,4,2024-04
2024-04-15,3483,3,3,173,7663.9,2,0.011560693641618497,0.15,2024,4,2024-04
2024-04-15,3484,3,3,168,4050.48,0,0.0,0.13,2024,4,2024-04
2024-04-15,3485,1,3,169,5727.41,1,0.005917159763313609,0.2,2024,4,2024-04
2024-04-15,3486,3,3,152,4300.08,2,0.013157894736842105,0.03,2024,4,2024-04
2024-04-15,2047,3,1,149,4975.11,3,0.020134228187919462,0.05,2024,4,2024-04
2024-04-15,3487,3,1,150,3769.5,1,0.006666666666666667,0.24,2024,4,2024-04
2024-04-15,3488,1,2,167,9939.84,1,0.005988023952095809,0.18,2024,4,2024-04
2024-04-15,3489,1,3,147,3998.4,2,0.013605442176870748,0.19,2024,4,2024-04
2024-04-22,3490,1,1,162,5934.06,1,0.006172839506172839,0.06,2024,4,2024-04
2024-04-22,3491,3,3,154,9004.38,1,0.006493506493506494,0.23,2024,4,2024-04
2024-04-22,3492,1,1,150,8116.5,1,0.006666666666666667,0.17,2024,4,2024-04
2024-04-22,3493,2,2,148,8579.56,0,0.0,0.04,2024,4,2024-04
2024-04-22,3494,2,2,166,7136.34,0,0.0,0.14,2024,4,2024-04
2024-04-22,3495,3,2,153,4016.25,1,0.006535947712418301,0.23,2024,4,2024-04
2024-04-22,3496,1,3,175,4502.75,3,0.017142857142857144,0.16,2024,4,2024-04
2024-04-22,3497,1,3,150,1801.5,0,0.0,0.23,2024,4,2024-04
2024-04-22,3498,2,3,167,8623.88,0,0.0,0.17,2024,4,2024-04
2024-04-22,3499,3,3,171,3797.91,0,0.0,0.2,2024,4,2024-04
2024-04-22,3500,3,3,139,7161.28,1,0.007194244604316547,0.04,2024,4,2024-04
2024-04-22,3501,2,1,158,8971.24,2,0.012658227848101266,0.2,2024,4,2024-04
2024-04-22,3502,3,3,148,6732.52,2,0.013513513513513514,0.25,2024,4,2024-04
2024-04-22,3503,1,2,154,7082.46,1,0.006493506493506494,0.14,2024,4,2024-04
2024-04-22,3504,3,2,175,3822.0,4,0.022857142857142857,0.08,2024,4,2024-04
2024-04-22,3505,2,1,167,1990.64,1,0.005988023952095809,0.01,2024,4,2024-04
2024-04-29,3506,3,1,155,6461.95,0,0.0,0.18,2024,4,2024-04
2024-04-29,3507,3,1,132,2341.68,2,0.015151515151515152,0.02,2024,4,2024-04
2024-04-29,3508,1,1,162,8237.7,2,0.012345679012345678,0.17,2024,4,2024-04
2024-04-29,3509,1,2,137,3349.65,5,0.0364963503649635,0.24,2024,4,2024-04
2024-04-29,3510,2,3,161,5796.0,2,0.012422360248447204,0.24,2024,4,2024-04
2024-04-29,3511,1,2,176,4697.44,0,0.0,0.21,2024,4,2024-04
2024-04-29,3512,2,1,176,9912.32,2,0.011363636363636364,0.08,2024,4,2024-04
2024-04-29,3513,1,1,149,5247.78,2,0.013422818791946308,0.24,2024,4,2024-04
2024-04-29,3514,1,2,141,3482.7,0,0.0,0.09,2024,4,2024-04
2024-04-29,1228,3,2,169,3878.55,3,0.01775147928994083,0.23,2024,4,2024-04
2024-04-29,3515,3,3,135,7512.75,2,0.014814814814814815,0.02,2024,4,2024-04
2024-04-29,3516,3,3,152,5265.28,0,0.0,0.17,2024,4,2024-04
2024-04-29,3517,3,2,160,5241.6,3,0.01875,0.04,2024,4,2024-04
2024-04-29,3518,3,2,143,4495.92,1,0.006993006993006993,0.19,2024,4,2024-04
2024-04-29,3519,2,1,161,3152.38,4,0.024844720496894408,0.14,2024,4,2024-04
2024-04-29,2294,1,3,128,2282.24,1,0.0078125,0.16,2024,4,2024-04
2024-05-06,3520,3,1,163,3230.66,2,0.012269938650306749,0.08,2024,5,2024-05
2024-05-06,3521,3,2,157,8978.83,2,0.012738853503184714,0.09,2024,5,2024-05
2024-05-06,3522,1,3,151,7898.81,1,0.006622516556291391,0.2,2024,5,2024-05
2024-05-06,3523,1,1,153,6806.97,3,0.0196078431372549,0.08,2024,5,2024-05
2024-05-06,3524,1,2,139,3256.77,1,0.007194244604316547,0.05,2024,5,2024-05
2024-05-06,3525,1,3,138,3045.66,1,0.007246376811594203,0.18,2024,5,2024-05
2024-05-06,3526,2,3,166,4867.12,4,0.024096385542168676,0.19,2024,5,2024-05
2024-05-06,3527,2,3,139,4631.48,1,0.007194244604316547,0.14,2024,5,2024-05
2024-05-06,3528,3,2,164,5233.24,1,0.006097560975609756,0.12,2024,5,2024-05
2024-05-06,3529,2,1,146,5695.46,1,0.00684931506849315,0.16,2024,5,2024-05
